"","state","code","pop_2014","date","fips","cases","deaths"
"9536","District of Columbia","DC",658893,"2020-12-22",11,26900,744
"9537","District of Columbia","DC",658893,"2022-12-07",11,171608,1407
"9538","District of Columbia","DC",658893,"2020-12-11",11,24357,709
"9539","District of Columbia","DC",658893,"2022-10-24",11,169436,1392
"9540","District of Columbia","DC",658893,"2021-02-02",11,37138,921
"9541","District of Columbia","DC",658893,"2022-09-17",11,167420,1382
"9542","District of Columbia","DC",658893,"2022-11-06",11,170041,1397
"9543","District of Columbia","DC",658893,"2023-01-10",11,174559,1411
"9544","District of Columbia","DC",658893,"2021-05-19",11,48634,1124
"9545","District of Columbia","DC",658893,"2021-04-27",11,47471,1100
"9546","District of Columbia","DC",658893,"2020-08-16",11,13220,597
"9547","District of Columbia","DC",658893,"2021-11-24",11,66510,1196
"9548","District of Columbia","DC",658893,"2022-12-13",11,172044,1407
"9549","District of Columbia","DC",658893,"2022-11-30",11,171317,1403
"9550","District of Columbia","DC",658893,"2020-09-27",11,15250,624
"9551","District of Columbia","DC",658893,"2021-12-07",11,68134,1197
"9552","District of Columbia","DC",658893,"2023-03-12",11,177945,1432
"9553","District of Columbia","DC",658893,"2020-05-02",11,4797,240
"9554","District of Columbia","DC",658893,"2022-09-29",11,168439,1392
"9555","District of Columbia","DC",658893,"2021-02-03",11,37199,926
"9556","District of Columbia","DC",658893,"2021-07-07",11,49423,1141
"9557","District of Columbia","DC",658893,"2022-12-24",11,173626,1411
"9558","District of Columbia","DC",658893,"2023-01-06",11,174559,1411
"9559","District of Columbia","DC",658893,"2020-11-17",11,19309,660
"9560","District of Columbia","DC",658893,"2022-06-27",11,155817,1349
"9561","District of Columbia","DC",658893,"2022-11-02",11,169709,1397
"9562","District of Columbia","DC",658893,"2022-07-10",11,158281,1352
"9563","District of Columbia","DC",658893,"2021-07-18",11,49652,1146
"9564","District of Columbia","DC",658893,"2022-03-04",11,134678,1321
"9565","District of Columbia","DC",658893,"2021-04-12",11,45903,1084
"9566","District of Columbia","DC",658893,"2021-11-07",11,64799,1193
"9567","District of Columbia","DC",658893,"2022-03-15",11,135223,1326
"9568","District of Columbia","DC",658893,"2021-01-18",11,34033,857
"9569","District of Columbia","DC",658893,"2021-03-12",11,42282,1038
"9570","District of Columbia","DC",658893,"2022-03-28",11,136322,1331
"9571","District of Columbia","DC",658893,"2021-10-12",11,62702,1182
"9572","District of Columbia","DC",658893,"2023-01-17",11,175014,1415
"9573","District of Columbia","DC",658893,"2022-03-05",11,134678,1321
"9574","District of Columbia","DC",658893,"2021-07-25",11,49973,1146
"9575","District of Columbia","DC",658893,"2020-08-12",11,12959,593
"9576","District of Columbia","DC",658893,"2022-08-25",11,165667,1381
"9577","District of Columbia","DC",658893,"2021-09-10",11,56966,1165
"9578","District of Columbia","DC",658893,"2022-03-13",11,135223,1326
"9579","District of Columbia","DC",658893,"2022-10-16",11,169116,1392
"9580","District of Columbia","DC",658893,"2021-12-01",11,67047,1196
"9581","District of Columbia","DC",658893,"2020-06-20",11,9984,531
"9582","District of Columbia","DC",658893,"2023-03-19",11,178106,1432
"9583","District of Columbia","DC",658893,"2020-10-11",11,15984,637
"9584","District of Columbia","DC",658893,"2022-01-20",11,126675,1264
"9585","District of Columbia","DC",658893,"2023-01-13",11,175014,1415
"9586","District of Columbia","DC",658893,"2021-11-16",11,65707,1195
"9587","District of Columbia","DC",658893,"2022-10-14",11,169116,1392
"9588","District of Columbia","DC",658893,"2020-12-14",11,25038,716
"9589","District of Columbia","DC",658893,"2021-04-30",11,47697,1105
"9590","District of Columbia","DC",658893,"2020-09-10",11,14412,616
"9591","District of Columbia","DC",658893,"2022-04-19",11,139772,1333
"9592","District of Columbia","DC",658893,"2022-03-09",11,135086,1324
"9593","District of Columbia","DC",658893,"2020-06-27",11,10216,548
"9594","District of Columbia","DC",658893,"2020-09-02",11,14077,608
"9595","District of Columbia","DC",658893,"2022-12-08",11,172044,1407
"9596","District of Columbia","DC",658893,"2020-07-06",11,10515,561
"9597","District of Columbia","DC",658893,"2022-12-03",11,171608,1407
"9598","District of Columbia","DC",658893,"2020-10-20",11,16445,642
"9599","District of Columbia","DC",658893,"2022-11-07",11,170041,1397
"9600","District of Columbia","DC",658893,"2020-08-08",11,12653,590
"9601","District of Columbia","DC",658893,"2022-09-16",11,167420,1382
"9602","District of Columbia","DC",658893,"2021-02-23",11,39844,998
"9603","District of Columbia","DC",658893,"2022-05-11",11,143005,1340
"9604","District of Columbia","DC",658893,"2022-05-24",11,147819,1342
"9605","District of Columbia","DC",658893,"2021-07-10",11,49455,1143
"9606","District of Columbia","DC",658893,"2020-10-29",11,17074,645
"9607","District of Columbia","DC",658893,"2020-03-22",11,98,1
"9608","District of Columbia","DC",658893,"2023-02-02",11,176012,1422
"9609","District of Columbia","DC",658893,"2021-04-26",11,47378,1099
"9610","District of Columbia","DC",658893,"2020-10-18",11,16370,641
"9611","District of Columbia","DC",658893,"2022-04-26",11,141355,1335
"9612","District of Columbia","DC",658893,"2022-05-22",11,147210,1342
"9613","District of Columbia","DC",658893,"2022-12-04",11,171608,1407
"9614","District of Columbia","DC",658893,"2022-01-01",11,94286,1211
"9615","District of Columbia","DC",658893,"2020-06-23",11,10094,537
"9616","District of Columbia","DC",658893,"2020-09-06",11,14279,611
"9617","District of Columbia","DC",658893,"2020-11-23",11,20290,672
"9618","District of Columbia","DC",658893,"2022-06-07",11,151652,1347
"9619","District of Columbia","DC",658893,"2021-03-24",11,43595,1053
"9620","District of Columbia","DC",658893,"2022-03-31",11,136598,1331
"9621","District of Columbia","DC",658893,"2022-07-22",11,161169,1363
"9622","District of Columbia","DC",658893,"2021-10-26",11,63919,1187
"9623","District of Columbia","DC",658893,"2022-12-23",11,173626,1411
"9624","District of Columbia","DC",658893,"2023-03-22",11,178106,1432
"9625","District of Columbia","DC",658893,"2022-06-02",11,150495,1346
"9626","District of Columbia","DC",658893,"2022-05-20",11,146904,1342
"9627","District of Columbia","DC",658893,"2022-01-25",11,128739,1278
"9628","District of Columbia","DC",658893,"2020-04-09",11,1523,32
"9629","District of Columbia","DC",658893,"2021-08-17",11,52843,1151
"9630","District of Columbia","DC",658893,"2022-05-31",11,149638,1342
"9631","District of Columbia","DC",658893,"2021-12-28",11,90633,1209
"9632","District of Columbia","DC",658893,"2022-03-14",11,135223,1326
"9633","District of Columbia","DC",658893,"2020-09-13",11,14592,616
"9634","District of Columbia","DC",658893,"2021-08-11",11,51853,1149
"9635","District of Columbia","DC",658893,"2021-04-28",11,47533,1104
"9636","District of Columbia","DC",658893,"2020-12-26",11,27710,762
"9637","District of Columbia","DC",658893,"2023-02-01",11,176012,1422
"9638","District of Columbia","DC",658893,"2021-11-09",11,65094,1193
"9639","District of Columbia","DC",658893,"2021-07-24",11,49973,1146
"9640","District of Columbia","DC",658893,"2022-10-02",11,168514,1392
"9641","District of Columbia","DC",658893,"2020-09-11",11,14493,616
"9642","District of Columbia","DC",658893,"2022-10-15",11,169116,1392
"9643","District of Columbia","DC",658893,"2023-03-18",11,178106,1432
"9644","District of Columbia","DC",658893,"2021-04-20",11,46869,1097
"9645","District of Columbia","DC",658893,"2020-07-20",11,11339,579
"9646","District of Columbia","DC",658893,"2020-05-28",11,8492,453
"9647","District of Columbia","DC",658893,"2021-08-15",11,52201,1150
"9648","District of Columbia","DC",658893,"2020-07-29",11,11999,584
"9649","District of Columbia","DC",658893,"2022-03-10",11,135086,1324
"9650","District of Columbia","DC",658893,"2021-04-29",11,47614,1105
"9651","District of Columbia","DC",658893,"2021-06-21",11,49248,1141
"9652","District of Columbia","DC",658893,"2023-03-16",11,178106,1432
"9653","District of Columbia","DC",658893,"2022-05-19",11,146520,1342
"9654","District of Columbia","DC",658893,"2020-11-01",11,17369,646
"9655","District of Columbia","DC",658893,"2021-07-13",11,49536,1144
"9656","District of Columbia","DC",658893,"2020-03-16",11,22,0
"9657","District of Columbia","DC",658893,"2022-11-24",11,170750,1403
"9658","District of Columbia","DC",658893,"2020-05-29",11,8538,460
"9659","District of Columbia","DC",658893,"2020-06-04",11,9120,475
"9660","District of Columbia","DC",658893,"2020-06-26",11,10185,546
"9661","District of Columbia","DC",658893,"2020-10-30",11,17144,646
"9662","District of Columbia","DC",658893,"2020-08-07",11,12589,589
"9663","District of Columbia","DC",658893,"2020-06-15",11,9799,515
"9664","District of Columbia","DC",658893,"2022-12-15",11,172626,1407
"9665","District of Columbia","DC",658893,"2021-03-27",11,44051,1056
"9666","District of Columbia","DC",658893,"2021-06-22",11,49275,1141
"9667","District of Columbia","DC",658893,"2022-02-10",11,132628,1305
"9668","District of Columbia","DC",658893,"2021-06-28",11,49315,1141
"9669","District of Columbia","DC",658893,"2022-09-15",11,167342,1382
"9670","District of Columbia","DC",658893,"2020-10-08",11,15765,634
"9671","District of Columbia","DC",658893,"2020-06-24",11,10128,541
"9672","District of Columbia","DC",658893,"2022-04-14",11,139160,1333
"9673","District of Columbia","DC",658893,"2021-12-20",11,74982,1207
"9674","District of Columbia","DC",658893,"2020-11-22",11,20151,670
"9675","District of Columbia","DC",658893,"2023-03-20",11,178106,1432
"9676","District of Columbia","DC",658893,"2023-03-15",11,177945,1432
"9677","District of Columbia","DC",658893,"2020-10-31",11,17266,646
"9678","District of Columbia","DC",658893,"2022-04-17",11,139772,1333
"9679","District of Columbia","DC",658893,"2020-08-25",11,13684,604
"9680","District of Columbia","DC",658893,"2021-11-22",11,66347,1196
"9681","District of Columbia","DC",658893,"2022-03-17",11,135575,1327
"9682","District of Columbia","DC",658893,"2020-06-22",11,10058,535
"9683","District of Columbia","DC",658893,"2020-09-25",11,15163,623
"9684","District of Columbia","DC",658893,"2022-01-16",11,121871,1255
"9685","District of Columbia","DC",658893,"2022-06-03",11,150783,1346
"9686","District of Columbia","DC",658893,"2020-11-26",11,20736,677
"9687","District of Columbia","DC",658893,"2021-09-29",11,60996,1174
"9688","District of Columbia","DC",658893,"2023-01-04",11,173626,1411
"9689","District of Columbia","DC",658893,"2021-12-16",11,70375,1204
"9690","District of Columbia","DC",658893,"2021-03-01",11,40684,1019
"9691","District of Columbia","DC",658893,"2020-12-18",11,26104,728
"9692","District of Columbia","DC",658893,"2020-03-28",11,304,4
"9693","District of Columbia","DC",658893,"2023-01-20",11,175569,1421
"9694","District of Columbia","DC",658893,"2020-09-26",11,15215,624
"9695","District of Columbia","DC",658893,"2023-02-10",11,176845,1425
"9696","District of Columbia","DC",658893,"2022-04-10",11,137603,1331
"9697","District of Columbia","DC",658893,"2021-04-04",11,45037,1070
"9698","District of Columbia","DC",658893,"2020-10-07",11,15697,632
"9699","District of Columbia","DC",658893,"2023-01-02",11,173626,1411
"9700","District of Columbia","DC",658893,"2021-08-05",11,50975,1149
"9701","District of Columbia","DC",658893,"2020-12-16",11,25602,720
"9702","District of Columbia","DC",658893,"2022-02-17",11,133587,1313
"9703","District of Columbia","DC",658893,"2022-02-04",11,131543,1293
"9704","District of Columbia","DC",658893,"2021-01-25",11,35505,879
"9705","District of Columbia","DC",658893,"2022-03-26",11,136322,1331
"9706","District of Columbia","DC",658893,"2022-12-10",11,172044,1407
"9707","District of Columbia","DC",658893,"2023-03-17",11,178106,1432
"9708","District of Columbia","DC",658893,"2020-11-02",11,17438,647
"9709","District of Columbia","DC",658893,"2020-06-18",11,9903,527
"9710","District of Columbia","DC",658893,"2021-12-12",11,68702,1199
"9711","District of Columbia","DC",658893,"2021-07-14",11,49574,1145
"9712","District of Columbia","DC",658893,"2022-05-15",11,145187,1341
"9713","District of Columbia","DC",658893,"2020-05-19",11,7434,400
"9714","District of Columbia","DC",658893,"2021-06-14",11,49179,1138
"9715","District of Columbia","DC",658893,"2020-09-07",11,14315,611
"9716","District of Columbia","DC",658893,"2020-11-25",11,20516,677
"9717","District of Columbia","DC",658893,"2020-03-27",11,267,3
"9718","District of Columbia","DC",658893,"2022-01-26",11,129108,1280
"9719","District of Columbia","DC",658893,"2022-10-12",11,168760,1392
"9720","District of Columbia","DC",658893,"2021-09-03",11,55918,1162
"9721","District of Columbia","DC",658893,"2022-12-29",11,173626,1411
"9722","District of Columbia","DC",658893,"2020-06-25",11,10159,543
"9723","District of Columbia","DC",658893,"2020-08-17",11,13273,597
"9724","District of Columbia","DC",658893,"2021-06-12",11,49158,1137
"9725","District of Columbia","DC",658893,"2021-05-18",11,48616,1122
"9726","District of Columbia","DC",658893,"2022-06-06",11,151005,1346
"9727","District of Columbia","DC",658893,"2021-11-25",11,66510,1196
"9728","District of Columbia","DC",658893,"2021-03-26",11,43825,1055
"9729","District of Columbia","DC",658893,"2020-08-06",11,12518,587
"9730","District of Columbia","DC",658893,"2022-01-29",11,129817,1284
"9731","District of Columbia","DC",658893,"2022-04-02",11,136886,1333
"9732","District of Columbia","DC",658893,"2021-07-30",11,50398,1149
"9733","District of Columbia","DC",658893,"2021-12-11",11,68702,1199
"9734","District of Columbia","DC",658893,"2022-12-30",11,173626,1411
"9735","District of Columbia","DC",658893,"2023-03-11",11,177945,1432
"9736","District of Columbia","DC",658893,"2022-12-25",11,173626,1411
"9737","District of Columbia","DC",658893,"2023-03-05",11,177714,1430
"9738","District of Columbia","DC",658893,"2022-04-07",11,137603,1331
"9739","District of Columbia","DC",658893,"2022-05-12",11,143943,1340
"9740","District of Columbia","DC",658893,"2023-03-14",11,177945,1432
"9741","District of Columbia","DC",658893,"2022-01-30",11,129817,1284
"9742","District of Columbia","DC",658893,"2023-01-05",11,174559,1411
"9743","District of Columbia","DC",658893,"2021-11-08",11,65050,1193
"9744","District of Columbia","DC",658893,"2022-10-06",11,168660,1392
"9745","District of Columbia","DC",658893,"2021-06-16",11,49223,1139
"9746","District of Columbia","DC",658893,"2022-02-25",11,134326,1317
"9747","District of Columbia","DC",658893,"2021-12-17",11,71219,1206
"9748","District of Columbia","DC",658893,"2020-03-20",11,71,0
"9749","District of Columbia","DC",658893,"2020-03-07",11,1,0
"9750","District of Columbia","DC",658893,"2020-06-21",11,10020,533
"9751","District of Columbia","DC",658893,"2022-08-04",11,163307,1369
"9752","District of Columbia","DC",658893,"2020-10-25",11,16767,642
"9753","District of Columbia","DC",658893,"2023-01-08",11,174559,1411
"9754","District of Columbia","DC",658893,"2022-02-23",11,134114,1317
"9755","District of Columbia","DC",658893,"2023-02-06",11,176425,1422
"9756","District of Columbia","DC",658893,"2022-06-08",11,151978,1348
"9757","District of Columbia","DC",658893,"2021-11-27",11,66510,1196
"9758","District of Columbia","DC",658893,"2022-12-16",11,172626,1407
"9759","District of Columbia","DC",658893,"2022-04-25",11,141355,1335
"9760","District of Columbia","DC",658893,"2020-03-18",11,36,0
"9761","District of Columbia","DC",658893,"2022-03-12",11,135223,1326
"9762","District of Columbia","DC",658893,"2023-01-27",11,176012,1422
"9763","District of Columbia","DC",658893,"2020-08-11",11,12896,593
"9764","District of Columbia","DC",658893,"2021-04-03",11,44932,1070
"9765","District of Columbia","DC",658893,"2022-12-06",11,171608,1407
"9766","District of Columbia","DC",658893,"2020-03-11",11,10,0
"9767","District of Columbia","DC",658893,"2020-08-31",11,13992,607
"9768","District of Columbia","DC",658893,"2020-06-19",11,9952,530
"9769","District of Columbia","DC",658893,"2021-04-09",11,45634,1079
"9770","District of Columbia","DC",658893,"2022-05-14",11,145187,1341
"9771","District of Columbia","DC",658893,"2020-06-17",11,9847,523
"9772","District of Columbia","DC",658893,"2021-11-28",11,66510,1196
"9773","District of Columbia","DC",658893,"2020-04-08",11,1440,27
"9774","District of Columbia","DC",658893,"2020-08-14",11,13118,594
"9775","District of Columbia","DC",658893,"2020-08-09",11,12753,591
"9776","District of Columbia","DC",658893,"2020-03-08",11,1,0
"9777","District of Columbia","DC",658893,"2021-09-07",11,56569,1163
"9778","District of Columbia","DC",658893,"2022-04-21",11,140845,1333
"9779","District of Columbia","DC",658893,"2021-12-27",11,88765,1209
"9780","District of Columbia","DC",658893,"2020-09-12",11,14552,616
"9781","District of Columbia","DC",658893,"2022-05-17",11,145846,1342
"9782","District of Columbia","DC",658893,"2021-10-05",11,61863,1179
"9783","District of Columbia","DC",658893,"2022-12-02",11,171608,1407
"9784","District of Columbia","DC",658893,"2021-12-22",11,77661,1207
"9785","District of Columbia","DC",658893,"2020-04-03",11,757,15
"9786","District of Columbia","DC",658893,"2023-02-08",11,176425,1422
"9787","District of Columbia","DC",658893,"2022-12-31",11,173626,1411
"9788","District of Columbia","DC",658893,"2021-02-13",11,38796,979
"9789","District of Columbia","DC",658893,"2022-05-23",11,147210,1342
"9790","District of Columbia","DC",658893,"2022-03-19",11,135752,1327
"9791","District of Columbia","DC",658893,"2021-07-09",11,49455,1143
"9792","District of Columbia","DC",658893,"2021-08-31",11,55431,1160
"9793","District of Columbia","DC",658893,"2020-08-10",11,12807,591
"9794","District of Columbia","DC",658893,"2023-02-11",11,176845,1425
"9795","District of Columbia","DC",658893,"2022-01-10",11,116278,1233
"9796","District of Columbia","DC",658893,"2021-12-15",11,69867,1203
"9797","District of Columbia","DC",658893,"2021-12-02",11,67173,1197
"9798","District of Columbia","DC",658893,"2023-01-03",11,173626,1411
"9799","District of Columbia","DC",658893,"2023-01-11",11,174559,1411
"9800","District of Columbia","DC",658893,"2021-01-09",11,31457,813
"9801","District of Columbia","DC",658893,"2020-03-30",11,401,9
"9802","District of Columbia","DC",658893,"2020-05-22",11,7893,418
"9803","District of Columbia","DC",658893,"2023-03-23",11,178226,1432
"9804","District of Columbia","DC",658893,"2021-06-20",11,49243,1141
"9805","District of Columbia","DC",658893,"2020-05-25",11,8225,440
"9806","District of Columbia","DC",658893,"2021-11-12",11,65371,1194
"9807","District of Columbia","DC",658893,"2021-05-26",11,48822,1131
"9808","District of Columbia","DC",658893,"2021-11-20",11,66028,1196
"9809","District of Columbia","DC",658893,"2023-03-21",11,178106,1432
"9810","District of Columbia","DC",658893,"2022-06-01",11,150303,1343
"9811","District of Columbia","DC",658893,"2021-12-29",11,92045,1210
"9812","District of Columbia","DC",658893,"2020-03-19",11,39,0
"9813","District of Columbia","DC",658893,"2022-01-19",11,126187,1263
"9814","District of Columbia","DC",658893,"2021-12-24",11,79565,1207
"9815","District of Columbia","DC",658893,"2021-11-23",11,66433,1196
"9816","District of Columbia","DC",658893,"2021-07-08",11,49434,1143
"9817","District of Columbia","DC",658893,"2022-01-27",11,129479,1282
"9818","District of Columbia","DC",658893,"2021-08-10",11,51726,1149
"9819","District of Columbia","DC",658893,"2023-02-28",11,177504,1427
"9820","District of Columbia","DC",658893,"2020-09-09",11,14387,615
"9821","District of Columbia","DC",658893,"2021-11-13",11,65371,1194
"9822","District of Columbia","DC",658893,"2023-01-15",11,175014,1415
"9823","District of Columbia","DC",658893,"2021-07-19",11,49793,1146
"9824","District of Columbia","DC",658893,"2022-10-19",11,169149,1392
"9825","District of Columbia","DC",658893,"2022-05-02",11,141943,1340
"9826","District of Columbia","DC",658893,"2021-04-24",11,47219,1099
"9827","District of Columbia","DC",658893,"2023-02-26",11,177504,1427
"9828","District of Columbia","DC",658893,"2021-03-30",11,44413,1061
"9829","District of Columbia","DC",658893,"2022-12-05",11,171608,1407
"9830","District of Columbia","DC",658893,"2022-05-28",11,149271,1342
"9831","District of Columbia","DC",658893,"2021-12-25",11,79565,1207
"9832","District of Columbia","DC",658893,"2022-02-02",11,131093,1290
"9833","District of Columbia","DC",658893,"2022-03-29",11,136506,1331
"9834","District of Columbia","DC",658893,"2021-07-20",11,49827,1146
"9835","District of Columbia","DC",658893,"2021-03-05",11,41122,1027
"9836","District of Columbia","DC",658893,"2023-01-29",11,176012,1422
"9837","District of Columbia","DC",658893,"2020-07-19",11,11261,578
"9838","District of Columbia","DC",658893,"2020-06-16",11,9818,520
"9839","District of Columbia","DC",658893,"2021-12-23",11,79565,1207
"9840","District of Columbia","DC",658893,"2021-03-28",11,44175,1056
"9841","District of Columbia","DC",658893,"2021-07-12",11,49526,1144
"9842","District of Columbia","DC",658893,"2022-04-20",11,140674,1333
"9843","District of Columbia","DC",658893,"2020-03-15",11,17,0
"9844","District of Columbia","DC",658893,"2023-03-07",11,177714,1430
"9845","District of Columbia","DC",658893,"2021-11-17",11,65793,1195
"9846","District of Columbia","DC",658893,"2022-02-16",11,133459,1311
"9847","District of Columbia","DC",658893,"2022-12-14",11,172044,1407
"9848","District of Columbia","DC",658893,"2021-12-21",11,76137,1207
"9849","District of Columbia","DC",658893,"2022-03-20",11,135752,1327
"9850","District of Columbia","DC",658893,"2023-03-13",11,177945,1432
"9851","District of Columbia","DC",658893,"2021-08-12",11,52005,1150
"9852","District of Columbia","DC",658893,"2020-05-03",11,5016,251
"9853","District of Columbia","DC",658893,"2021-06-15",11,49213,1138
"9854","District of Columbia","DC",658893,"2021-08-07",11,51103,1149
"9855","District of Columbia","DC",658893,"2022-02-27",11,134326,1317
"9856","District of Columbia","DC",658893,"2021-03-29",11,44248,1059
"9857","District of Columbia","DC",658893,"2021-01-15",11,33140,842
"9858","District of Columbia","DC",658893,"2020-04-05",11,998,22
"9859","District of Columbia","DC",658893,"2021-05-24",11,48762,1130
"9860","District of Columbia","DC",658893,"2023-01-28",11,176012,1422
"9861","District of Columbia","DC",658893,"2022-12-20",11,172626,1407
"9862","District of Columbia","DC",658893,"2021-01-13",11,32600,831
"9863","District of Columbia","DC",658893,"2022-04-29",11,141943,1340
"9864","District of Columbia","DC",658893,"2020-05-04",11,5170,258
"9865","District of Columbia","DC",658893,"2020-11-27",11,20937,677
"9866","District of Columbia","DC",658893,"2023-01-23",11,175569,1421
"9867","District of Columbia","DC",658893,"2021-03-07",11,41419,1030
"9868","District of Columbia","DC",658893,"2021-03-13",11,42432,1040
"9869","District of Columbia","DC",658893,"2023-01-18",11,175014,1415
"9870","District of Columbia","DC",658893,"2022-10-22",11,169436,1392
"9871","District of Columbia","DC",658893,"2021-07-17",11,49652,1146
"9872","District of Columbia","DC",658893,"2021-04-02",11,44807,1069
"9873","District of Columbia","DC",658893,"2022-05-10",11,143005,1340
"9874","District of Columbia","DC",658893,"2021-05-17",11,48590,1122
"9875","District of Columbia","DC",658893,"2022-03-16",11,135223,1326
"9876","District of Columbia","DC",658893,"2023-02-16",11,177215,1426
"9877","District of Columbia","DC",658893,"2022-11-25",11,171317,1403
"9878","District of Columbia","DC",658893,"2021-08-06",11,51103,1149
"9879","District of Columbia","DC",658893,"2022-05-18",11,146163,1342
"9880","District of Columbia","DC",658893,"2020-07-14",11,10946,568
"9881","District of Columbia","DC",658893,"2021-12-31",11,94286,1211
"9882","District of Columbia","DC",658893,"2020-03-21",11,77,1
"9883","District of Columbia","DC",658893,"2021-03-31",11,44513,1064
"9884","District of Columbia","DC",658893,"2022-02-21",11,133697,1314
"9885","District of Columbia","DC",658893,"2020-10-06",11,15652,631
"9886","District of Columbia","DC",658893,"2021-02-14",11,38918,979
"9887","District of Columbia","DC",658893,"2021-12-26",11,79565,1207
"9888","District of Columbia","DC",658893,"2023-01-01",11,173626,1411
"9889","District of Columbia","DC",658893,"2022-05-16",11,145187,1341
"9890","District of Columbia","DC",658893,"2020-05-06",11,5461,277
"9891","District of Columbia","DC",658893,"2023-02-20",11,177215,1426
"9892","District of Columbia","DC",658893,"2022-06-09",11,152252,1348
"9893","District of Columbia","DC",658893,"2022-12-27",11,173626,1411
"9894","District of Columbia","DC",658893,"2022-01-06",11,108112,1225
"9895","District of Columbia","DC",658893,"2022-03-30",11,136598,1331
"9896","District of Columbia","DC",658893,"2023-02-15",11,176845,1425
"9897","District of Columbia","DC",658893,"2022-12-12",11,172044,1407
"9898","District of Columbia","DC",658893,"2020-05-23",11,7966,427
"9899","District of Columbia","DC",658893,"2020-03-31",11,495,9
"9900","District of Columbia","DC",658893,"2022-02-09",11,132384,1305
"9901","District of Columbia","DC",658893,"2020-10-01",11,15358,628
"9902","District of Columbia","DC",658893,"2020-10-24",11,16706,642
"9903","District of Columbia","DC",658893,"2020-04-28",11,3994,190
"9904","District of Columbia","DC",658893,"2022-12-28",11,173626,1411
"9905","District of Columbia","DC",658893,"2021-07-11",11,49455,1143
"9906","District of Columbia","DC",658893,"2020-07-13",11,10906,568
"9907","District of Columbia","DC",658893,"2022-02-20",11,133697,1314
"9908","District of Columbia","DC",658893,"2022-02-15",11,133339,1309
"9909","District of Columbia","DC",658893,"2023-01-26",11,176012,1422
"9910","District of Columbia","DC",658893,"2020-12-25",11,27436,756
"9911","District of Columbia","DC",658893,"2022-12-26",11,173626,1411
"9912","District of Columbia","DC",658893,"2022-01-02",11,94286,1211
"9913","District of Columbia","DC",658893,"2020-03-17",11,31,0
"9914","District of Columbia","DC",658893,"2020-07-16",11,11076,574
"9915","District of Columbia","DC",658893,"2021-01-11",11,31993,821
"9916","District of Columbia","DC",658893,"2020-11-19",11,19678,667
"9917","District of Columbia","DC",658893,"2020-04-29",11,4106,205
"9918","District of Columbia","DC",658893,"2022-03-24",11,136062,1329
"9919","District of Columbia","DC",658893,"2023-02-19",11,177215,1426
"9920","District of Columbia","DC",658893,"2022-01-18",11,125707,1260
"9921","District of Columbia","DC",658893,"2021-05-20",11,48662,1125
"9922","District of Columbia","DC",658893,"2020-09-30",11,15326,627
"9923","District of Columbia","DC",658893,"2023-03-10",11,177945,1432
"9924","District of Columbia","DC",658893,"2021-03-08",11,41579,1035
"9925","District of Columbia","DC",658893,"2022-02-26",11,134326,1317
"9926","District of Columbia","DC",658893,"2021-05-23",11,48748,1127
"9927","District of Columbia","DC",658893,"2021-09-01",11,55570,1161
"9928","District of Columbia","DC",658893,"2022-12-01",11,171608,1407
"9929","District of Columbia","DC",658893,"2022-04-23",11,141355,1335
"9930","District of Columbia","DC",658893,"2022-12-22",11,173626,1411
"9931","District of Columbia","DC",658893,"2020-07-12",11,10847,568
"9932","District of Columbia","DC",658893,"2022-01-11",11,117586,1237
"9933","District of Columbia","DC",658893,"2023-02-12",11,176845,1425
"9934","District of Columbia","DC",658893,"2021-04-23",11,47141,1099
"9935","District of Columbia","DC",658893,"2021-11-15",11,65623,1194
"9936","District of Columbia","DC",658893,"2021-09-04",11,55918,1162
"9937","District of Columbia","DC",658893,"2023-01-25",11,175569,1421
"9938","District of Columbia","DC",658893,"2021-03-04",11,41014,1024
"9939","District of Columbia","DC",658893,"2020-07-15",11,11026,571
"9940","District of Columbia","DC",658893,"2021-07-16",11,49652,1146
"9941","District of Columbia","DC",658893,"2023-02-23",11,177504,1427
"9942","District of Columbia","DC",658893,"2021-04-07",11,45328,1076
"9943","District of Columbia","DC",658893,"2022-04-05",11,136886,1333
"9944","District of Columbia","DC",658893,"2022-01-22",11,127200,1267
"9945","District of Columbia","DC",658893,"2021-11-26",11,66510,1196
"9946","District of Columbia","DC",658893,"2022-02-12",11,132820,1309
"9947","District of Columbia","DC",658893,"2022-01-17",11,121871,1255
"9948","District of Columbia","DC",658893,"2020-12-19",11,26342,730
"9949","District of Columbia","DC",658893,"2021-02-10",11,38348,965
"9950","District of Columbia","DC",658893,"2020-05-01",11,4658,231
"9951","District of Columbia","DC",658893,"2021-02-05",11,37634,940
"9952","District of Columbia","DC",658893,"2022-01-07",11,110040,1227
"9953","District of Columbia","DC",658893,"2020-05-24",11,8110,432
"9954","District of Columbia","DC",658893,"2022-04-03",11,136886,1333
"9955","District of Columbia","DC",658893,"2022-01-28",11,129817,1284
"9956","District of Columbia","DC",658893,"2022-01-15",11,121871,1255
"9957","District of Columbia","DC",658893,"2020-04-01",11,586,11
"9958","District of Columbia","DC",658893,"2022-02-05",11,131543,1293
"9959","District of Columbia","DC",658893,"2022-02-18",11,133697,1314
"9960","District of Columbia","DC",658893,"2022-02-13",11,132820,1309
"9961","District of Columbia","DC",658893,"2021-04-25",11,47323,1099
"9962","District of Columbia","DC",658893,"2021-03-14",11,42511,1041
